raw_llm_output,parsed_action,observation,model,env,episode,buffer_size,history_window
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing down. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing down. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing down. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing down. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing down. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing down. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing down. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing down. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing down. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing down. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing down. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing down. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_left,turn_left,"Agent is at [1, 3] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 1], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,1,2,1
turn_right,turn_right,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_right,turn_right,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_right,turn_right,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_right,turn_right,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,2,2,1
turn_right,turn_right,"Agent is at [1, 2] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 2].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,3,2,1
forward,forward,"Agent is at [1, 2] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 2].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,3,2,1
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 2].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,3,2,1
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 2].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,3,2,1
forward,forward,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 2].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,3,2,1
turn_left,turn_left,"Agent is at [1, 2] facing down. Goal is at [3, 3]. In front of you is a key. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 2].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,3,2,1
turn_left,turn_left,"Agent is at [1, 2] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 2].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,3,2,1
turn_left,turn_left,"Agent is at [1, 2] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 2].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,3,2,1
turn_left,turn_left,"Agent is at [1, 2] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 2].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,3,2,1
turn_left,turn_left,"Agent is at [1, 2] facing down. Goal is at [3, 3]. In front of you is a key. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 2].",Qwen/Qwen2.5-7B-Instruct,MiniGrid-DoorKey-5x5-v0,3,2,1
